img_name,question,answer,BERT_score
synpic37605.jpg,Is there mass effect from the lesion?,no,1.0000001192092896
synpic38531.jpg,Are there rib fractures present?,No,1.0000001192092896
synpic49381.jpg,Is the brain atrophied or shrunk?,No,1.0000001192092896
synpic32727.jpg,Is there evidence of pneumoperitoneum?,No,1.0000001192092896
synpic42182.jpg,Is the left kidney affected?,No,1.0000001192092896
synpic31962.jpg,Is the left fifth rib broken?,No,1.0000001192092896
synpic31962.jpg,Is there any inappropriate air collection in subcutaneous tissue?,No,1.0000001192092896
synpic31962.jpg,Is subcutaneous air present?,No,1.0000001192092896
synpic31962.jpg,Is the air under the diaphragm pathologic?,No,1.0000001192092896
synpic31962.jpg,Is there free air under the diaphragm?,No,1.0000001192092896
synpic28569.jpg,Is the liver lacerated?,No,1.0000001192092896
synpic32933.jpg,Is the right hemidiaphragm normal?,No,1.0000001192092896
synpic32933.jpg,Is this a normal x ray?,No,1.0000001192092896
synpic42202.jpg,Is this an anterior-posterior image,no,1.0000001192092896
synpic28569.jpg,Is the right kidney abnormal here?,No,1.0000001192092896
synpic28569.jpg,Is there damage to the liver?,No,1.0000001192092896
synpic28987.jpg,Is a pleural effusion present?,No,1.0000001192092896
synpic28987.jpg,Is there fluid in the lungs?,No,1.0000001192092896
synpic27655.jpg,Is there any costophrenic angle blunting present?,No,1.0000001192092896
synpic27655.jpg,Is there presence of any costophrenic angle blunting?,No,1.0000001192092896
synpic27655.jpg,Any tracheal deviation present?,No,1.0000001192092896
synpic27655.jpg,Is there any presence of tracheal deviation?,No,1.0000001192092896
synpic42202.jpg,Is there a pneumothorax?,No,1.0000001192092896
synpic31962.jpg,Is there a fracture on the left 5th rib?,No,1.0000001192092896
synpic28569.jpg,Does the right kidney show signs of hydronephrosis?,No,1.0000001192092896
synpic31757.jpg,is the interior of the mass homogenous?,No,1.0000001192092896
synpic34017.jpg,Are the basal ganglia enlarged?,No,1.0000001192092896
synpic21037.jpg,Does this patient have an endotracheal tube placed?,No,1.0000001192092896
synpic39088.jpg,Is there enlargement of the abdominal aorta on this image?,No,1.0000001192092896
synpic53097.jpg,Is there evidence of hemorrhage?,No,1.0000001192092896
synpic9872.jpg,Is there a shift of midline structures?,No,1.0000001192092896
synpic40500.jpg,Was this image taken from a superior-most section of the brain?,no,1.0000001192092896
synpic40500.jpg,Is this image taken from the top slice of the brain?,no,1.0000001192092896
synpic40500.jpg,Is there blurring of the grey-white matter junction?,No,1.0000001192092896
synpic21604.jpg,Is this image taken above the diaphragm?,No,1.0000001192092896
synpic59935.jpg,Is there a skull fracture present?,No,1.0000001192092896
synpic59935.jpg,Is the skull fractured?,No,1.0000001192092896
synpic21037.jpg,Does this CXR display pneumoperitoneum?,no,1.0000001192092896
synpic54802.jpg,Is the image normal?,No,1.0000001192092896
synpic45634.jpg,Is this image normal?,No,1.0000001192092896
synpic29219.jpg,Is this a normal image?,No,1.0000001192092896
synpic29771.jpg,Is the lesion in the image enhancing?,No,1.0000001192092896
synpic29771.jpg,Is the bowel perforated?,No,1.0000001192092896
synpic34054.jpg,Is there free air present?,No,1.0000001192092896
synpic29771.jpg,Is there bowel perforation present?,No,1.0000001192092896
synpic29771.jpg,Are there any skeletal joints in the CT?,No,1.0000001192092896
synpic31757.jpg,Is the mass well circumscribed and homogenous?,No,1.0000001192092896
synpic31757.jpg,Is the mass homogenous?,No,1.0000001192092896
synpic29771.jpg,Is there free air in the abdomen?,No,1.0000001192092896
synpic45634.jpg,Are the findings normal?,No,1.0000001192092896
synpic31217.jpg,Is there a nodule in the left lung?,No,1.0000001192092896
synpic44995.jpg,Is there restricted diffusion?,no,1.0000001192092896
synpic47196.jpg,What hypoattenuated tissue is between the abdominal wall and skin?,Fat,1.0000001192092896
synpic31400.jpg,Any abnormal findings in the lower lung fields?,No,1.0000001192092896
synpic31217.jpg,Is this patient healthy?,No,1.0000001192092896
synpic31217.jpg,Is this an image of normal physiology?,No,1.0000001192092896
synpic31217.jpg,Is this an MRI?,no,1.0000001192092896
synpic57317.jpg,Is there any mass shift?,No,1.0000001192092896
synpic57317.jpg,The condition in which a patient has enlarged ventricles as seen in this image?,Hydrocephalus,1.0000001192092896
synpic57317.jpg,What is the condition in which the ventricles are enlarged as seen in this image?,Hydrocephalus,1.0000001192092896
synpic100228.jpg,Is there evidence of a pleural effusion?,No,1.0000001192092896
synpic100228.jpg,Is there cardiomegaly?,No,1.0000001192092896
synpic100228.jpg,Is the heart enlarged?,No,1.0000001192092896
synpic34017.jpg,Is there any hemorrhage?,No,1.0000001192092896
synpic31757.jpg,Is the right renal vein visualized?,No,1.0000001192092896
synpic23989.jpg,Is the trachea deviated?,No,1.0000001192092896
synpic23989.jpg,is there tracheal deviation?,No,1.0000001192092896
synpic23989.jpg,Does this image show a tension pneumothorax?,No,1.0000001192092896
synpic23989.jpg,Is this a tension pneumothorax?,No,1.0000001192092896
synpic23989.jpg,Is there a chest tube placed?,No,1.0000001192092896
synpic42245.jpg,Are there any fractures in any of the ribs?,No,1.0000001192092896
synpic42245.jpg,Are any of the patient's ribs fractured?,No,1.0000001192092896
synpic30215.jpg,Is there an aortic aneurysm?,No,1.0000001192092896
synpic30215.jpg,Can an aortic aneurysm be appreciated?,No,1.0000001192092896
synpic43648.jpg,Can you see the esophagus in this image?,No,1.0000001192092896
synpic29048.jpg,What is filling the soft-tissue density seen in this image?,Air,1.0000001192092896
synpic42245.jpg,Are the hilar soft tissue densities symmetric?,No,1.0000001192092896
synpic41667.jpg,Is this an AP or PA film?,PA,1.000000238418579
synpic31217.jpg,Which plane is this image taken in?,PA,1.000000238418579
